file_name,pitch_midi,pitch_name,onset_s,duration_s
M01_0263_0002_1_D.mid,69,A4,8.400000,0.600000
M01_0263_0002_1_D.mid,72,C5,9.000000,0.600000
M01_0263_0002_1_D.mid,74,D5,9.600000,0.600000
M01_0263_0002_1_D.mid,71,B4,10.200000,0.600000
M01_0263_0002_1_D.mid,67,G4,10.800000,0.600000
M05_0285_0001_1.mid,67,G4,0.000000,0.270238
M05_0285_0001_1.mid,67,G4,0.285715,0.270238
M05_0285_0001_1.mid,64,E4,0.571429,0.270238
M05_0285_0001_1.mid,72,C5,0.857144,0.541667
M05_0285_0001_1.mid,71,B4,1.428573,0.270238
M05_0285_0001_1.mid,72,C5,1.714287,0.813096
M05_0285_0001_1.mid,72,C5,2.571430,0.270238
M05_0285_0001_1.mid,74,D5,2.857145,0.270238
M05_0285_0001_1.mid,76,E5,3.142860,0.541667
M05_0285_0001_1.mid,71,B4,3.714289,0.270238
M05_0285_0001_1.mid,71,B4,4.000003,0.270238
M05_0285_0001_1.mid,71,B4,4.571432,0.270238
M05_0285_0001_1.mid,69,A4,4.857147,0.270238
M05_0285_0001_1.mid,67,G4,5.142861,0.270238
M05_0285_0001_1.mid,69,A4,5.428575,0.541667
M05_0285_0001_1.mid,72,C5,6.000005,0.270238
M05_0285_0001_1.mid,72,C5,6.285719,0.270238
M05_0285_0001_1.mid,72,C5,6.571434,0.541667
M05_0285_0001_1.mid,69,A4,7.142863,0.270238
M05_0285_0001_1.mid,67,G4,7.428577,1.355953
M01_0456_0001_2_D.mid,66,F#4,0.000000,0.200000
M01_0456_0001_2_D.mid,68,G#4,0.200000,0.200000
M01_0456_0001_2_D.mid,70,A#4,0.400000,0.400000
M01_0456_0001_2_D.mid,70,A#4,1.000000,0.200000
M01_0456_0001_2_D.mid,70,A#4,1.200000,0.400000
M01_0456_0001_2_D.mid,66,F#4,1.600000,0.200000
M01_0456_0001_2_D.mid,66,F#4,1.800000,0.200000
M01_0456_0001_2_D.mid,68,G#4,2.000000,0.400000
M01_0456_0001_2_D.mid,65,F4,2.400000,0.400000
M01_0456_0001_2_D.mid,61,C#4,2.800000,0.400000
M01_0456_0001_2_D.mid,66,F#4,3.600000,0.400000
M01_0456_0001_2_D.mid,66,F#4,4.200000,0.200000
M01_0456_0001_2_D.mid,66,F#4,4.400000,0.400000
M01_0456_0001_2_D.mid,63,D#4,4.800000,0.200000
M01_0456_0001_2_D.mid,63,D#4,5.000000,0.200000
M01_0456_0001_2_D.mid,65,F4,5.200000,0.400000
M01_0456_0001_2_D.mid,61,C#4,5.600000,0.400000
M01_0456_0001_2_D.mid,58,A#3,6.000000,0.400000
M01_0456_0001_2_D.mid,63,D#4,6.800000,0.400000
M01_0456_0001_2_D.mid,63,D#4,7.400000,0.200000
M01_0456_0001_2_D.mid,63,D#4,7.600000,0.400000
M01_0456_0001_2_D.mid,61,C#4,8.000000,0.200000
M01_0456_0001_2_D.mid,59,B3,8.200000,0.200000
M01_0456_0001_2_D.mid,61,C#4,8.400000,0.400000
M01_0456_0001_2_D.mid,58,A#3,8.800000,0.400000
M01_0456_0001_2_D.mid,54,F#3,9.200000,0.400000
M01_0456_0001_2_D.mid,56,G#3,10.000000,0.400000
M01_0456_0001_2_D.mid,56,G#3,10.600000,0.200000
M01_0456_0001_2_D.mid,56,G#3,10.800000,0.400000
M01_0456_0001_2_D.mid,54,F#3,11.200000,0.200000
M01_0456_0001_2_D.mid,56,G#3,11.400000,0.200000
M01_0456_0001_2_D.mid,58,A#3,11.600000,0.400000
M02_0039_0002_2_D.mid,60,C4,0.000000,0.277778
M02_0039_0002_2_D.mid,60,C4,0.277778,0.277778
M02_0039_0002_2_D.mid,60,C4,0.555556,0.555556
M02_0039_0002_2_D.mid,60,C4,1.111112,0.277778
M02_0039_0002_2_D.mid,60,C4,1.388890,0.277778
M02_0039_0002_2_D.mid,57,A3,1.666668,0.277778
M02_0039_0002_2_D.mid,60,C4,1.944446,0.277778
M02_0039_0002_2_D.mid,65,F4,2.222224,0.277778
M02_0039_0002_2_D.mid,65,F4,2.500002,0.277778
M02_0039_0002_2_D.mid,65,F4,2.777780,0.277778
M02_0039_0002_2_D.mid,67,G4,3.055558,0.277778
M02_0039_0002_2_D.mid,69,A4,3.333336,1.111112
M02_0039_0002_2_D.mid,71,B4,4.444448,0.277778
M02_0039_0002_2_D.mid,71,B4,4.722226,0.277778
M02_0039_0002_2_D.mid,69,A4,5.000004,0.555556
M02_0039_0002_2_D.mid,67,G4,5.555560,0.277778
M02_0039_0002_2_D.mid,67,G4,5.833338,0.555556
M02_0039_0002_2_D.mid,65,F4,6.388894,0.277778
M02_0039_0002_2_D.mid,64,E4,6.666672,0.277778
M02_0039_0002_2_D.mid,62,D4,6.944450,0.277778
M02_0039_0002_2_D.mid,64,E4,7.222228,0.277778
M02_0039_0002_2_D.mid,65,F4,7.500006,0.277778
M02_0039_0002_2_D.mid,67,G4,7.777784,1.111112
M02_0039_0002_2_D.mid,71,B4,8.888896,0.277778
M02_0039_0002_2_D.mid,71,B4,9.166674,0.277778
M02_0039_0002_2_D.mid,69,A4,9.444452,0.555556
M02_0039_0002_2_D.mid,67,G4,10.000008,0.277778
M02_0039_0002_2_D.mid,67,G4,10.277786,0.555556
M02_0039_0002_2_D.mid,65,F4,10.833342,0.277778
M02_0039_0002_2_D.mid,64,E4,11.111120,0.277778
M02_0039_0002_2_D.mid,64,E4,11.388898,0.277778
M02_0039_0002_2_D.mid,62,D4,11.666676,0.277778
M02_0039_0002_2_D.mid,62,D4,11.944454,0.277778
M02_0039_0002_2_D.mid,60,C4,12.222232,1.111112
M04_0087_0001_2.mid,72,C5,0.652174,0.308424
M04_0087_0001_2.mid,74,D5,0.978261,0.308424
M04_0087_0001_2.mid,76,E5,1.304348,0.308424
M04_0087_0001_2.mid,74,D5,1.630435,0.308424
M04_0087_0001_2.mid,72,C5,1.956522,0.308424
M04_0087_0001_2.mid,76,E5,2.282609,0.618207
M04_0087_0001_2.mid,71,B4,2.934783,2.167120
M04_0087_0001_2.mid,65,F4,5.869566,0.308424
M04_0087_0001_2.mid,67,G4,6.195653,0.308424
M04_0087_0001_2.mid,69,A4,6.521740,0.308424
M04_0087_0001_2.mid,65,F4,6.847827,0.308424
M04_0087_0001_2.mid,65,F4,7.173914,0.308424
M04_0087_0001_2.mid,69,A4,7.500001,0.308424
M04_0087_0001_2.mid,67,G4,7.826088,2.476903
M04_0087_0001_2.mid,72,C5,11.086958,0.308424
M04_0087_0001_2.mid,74,D5,11.413045,0.308424
M04_0087_0001_2.mid,76,E5,11.739132,0.308424
M04_0087_0001_2.mid,74,D5,12.065219,0.308424
M04_0087_0001_2.mid,72,C5,12.391306,0.308424
M04_0087_0001_2.mid,76,E5,12.717393,0.618207
M04_0087_0001_2.mid,71,B4,13.369567,2.167120
M04_0087_0001_2.mid,65,F4,16.304350,0.308424
M04_0087_0001_2.mid,67,G4,16.630437,0.308424
M04_0087_0001_2.mid,69,A4,16.956524,0.308424
M04_0087_0001_2.mid,67,G4,17.282611,0.308424
M04_0087_0001_2.mid,65,F4,17.608698,0.308424
M04_0087_0001_2.mid,69,A4,17.934785,0.308424
M04_0087_0001_2.mid,72,C5,18.260872,0.618207
M04_0087_0001_2.mid,71,B4,18.913046,0.618207
M04_0087_0001_2.mid,72,C5,19.565220,0.618207
M04_0087_0001_2.mid,74,D5,20.217394,0.618207
F02_0086_0001_2_D.mid,55,G3,0.000000,0.461538
F02_0086_0001_2_D.mid,60,C4,0.461538,0.461538
F02_0086_0001_2_D.mid,62,D4,0.923076,0.461538
F02_0086_0001_2_D.mid,64,E4,1.384614,0.923076
F02_0086_0001_2_D.mid,64,E4,2.307690,0.923076
F02_0086_0001_2_D.mid,64,E4,3.692304,0.461538
F02_0086_0001_2_D.mid,63,D#4,4.153842,0.461538
F02_0086_0001_2_D.mid,64,E4,4.615380,0.461538
F02_0086_0001_2_D.mid,60,C4,5.076918,0.923076
F02_0086_0001_2_D.mid,60,C4,5.999994,0.923076
F02_0086_0001_2_D.mid,60,C4,7.384608,0.461538
F02_0086_0001_2_D.mid,62,D4,7.846146,0.461538
F02_0086_0001_2_D.mid,64,E4,8.307684,0.461538
F02_0086_0001_2_D.mid,65,F4,8.769222,0.923076
F02_0086_0001_2_D.mid,69,A4,9.692298,0.923076
F02_0086_0001_2_D.mid,69,A4,11.076912,0.461538
F02_0086_0001_2_D.mid,67,G4,11.538450,0.461538
F02_0086_0001_2_D.mid,65,F4,11.999988,0.461538
F02_0086_0001_2_D.mid,64,E4,12.461526,1.730767
F05_0270_0001_2_D.mid,56,G#3,0.000000,0.285714
F05_0270_0001_2_D.mid,61,C#4,0.285714,0.285714
F05_0270_0001_2_D.mid,65,F4,0.571429,0.285714
F05_0270_0001_2_D.mid,68,G#4,0.857143,0.285714
F05_0270_0001_2_D.mid,68,G#4,1.142858,0.857143
F05_0270_0001_2_D.mid,65,F4,2.000001,0.285715
F05_0270_0001_2_D.mid,68,G#4,2.285716,0.285715
F05_0270_0001_2_D.mid,61,C#4,2.571430,0.142857
F05_0270_0001_2_D.mid,61,C#4,2.714288,0.142857
F05_0270_0001_2_D.mid,61,C#4,2.857145,0.428572
F05_0270_0001_2_D.mid,65,F4,3.285717,0.142857
F05_0270_0001_2_D.mid,65,F4,3.428574,0.571429
F05_0270_0001_2_D.mid,66,F#4,4.571432,0.285715
F05_0270_0001_2_D.mid,63,D#4,4.857146,0.285715
F05_0270_0001_2_D.mid,65,F4,5.142861,0.285715
F05_0270_0001_2_D.mid,66,F#4,5.428575,0.285715
F05_0270_0001_2_D.mid,65,F4,5.714290,0.285714
F05_0270_0001_2_D.mid,61,C#4,6.000004,0.285715
F05_0270_0001_2_D.mid,63,D#4,6.285719,0.285715
F05_0270_0001_2_D.mid,65,F4,6.571433,0.285715
F05_0270_0001_2_D.mid,63,D#4,6.857148,0.285715
F05_0270_0001_2_D.mid,58,A#3,7.142862,0.142857
F05_0270_0001_2_D.mid,58,A#3,7.285720,0.142857
F05_0270_0001_2_D.mid,61,C#4,7.428577,0.428572
F05_0270_0001_2_D.mid,60,C4,7.857149,0.142857
F05_0270_0001_2_D.mid,60,C4,8.000006,0.571429
M02_0335_0001_2_D.mid,60,C4,0.000000,0.454545
M02_0335_0001_2_D.mid,64,E4,0.454545,0.227273
M02_0335_0001_2_D.mid,62,D4,0.681818,0.227273
M02_0335_0001_2_D.mid,60,C4,0.909091,0.227273
M02_0335_0001_2_D.mid,62,D4,1.136364,0.227273
M02_0335_0001_2_D.mid,55,G3,1.363636,0.909091
M02_0335_0001_2_D.mid,62,D4,2.272727,0.454546
M02_0335_0001_2_D.mid,64,E4,2.727273,0.454546
M02_0335_0001_2_D.mid,55,G3,3.181818,0.454546
M02_0335_0001_2_D.mid,64,E4,3.636364,0.454545
M02_0335_0001_2_D.mid,60,C4,4.090909,0.681818
M02_0335_0001_2_D.mid,59,B3,4.772728,0.227273
M02_0335_0001_2_D.mid,60,C4,5.000000,0.909091
M02_0335_0001_2_D.mid,55,G3,6.363637,0.454546
M02_0335_0001_2_D.mid,64,E4,6.818182,0.454546
M02_0335_0001_2_D.mid,62,D4,7.272728,0.454546
M02_0335_0001_2_D.mid,60,C4,7.727273,0.454545
M02_0335_0001_2_D.mid,64,E4,8.181819,0.681818
M02_0335_0001_2_D.mid,57,A3,8.863637,0.227273
M02_0335_0001_2_D.mid,60,C4,9.090910,0.909091
M02_0335_0001_2_D.mid,55,G3,10.454546,0.454546
M02_0335_0001_2_D.mid,64,E4,10.909092,0.454546
M02_0335_0001_2_D.mid,62,D4,11.363637,0.454546
M02_0335_0001_2_D.mid,60,C4,11.818183,0.454546
M02_0335_0001_2_D.mid,60,C4,12.272728,0.454546
M02_0335_0001_2_D.mid,60,C4,12.727274,0.227273
M02_0335_0001_2_D.mid,57,A3,12.954547,0.227273
M02_0335_0001_2_D.mid,60,C4,13.181819,0.454546
M02_0335_0001_2_D.mid,62,D4,13.636365,0.454546
M02_0335_0001_2_D.mid,62,D4,14.090910,1.363637
M02_0107_0001_1_D.mid,62,D4,0.000000,0.600000
M02_0107_0001_1_D.mid,62,D4,0.600000,0.600000
M02_0107_0001_1_D.mid,62,D4,1.200000,0.600000
M02_0107_0001_1_D.mid,65,F4,1.800000,0.900000
M02_0107_0001_1_D.mid,67,G4,2.700000,0.300000
M02_0107_0001_1_D.mid,65,F4,3.000000,0.600000
M02_0107_0001_1_D.mid,58,A#3,3.600000,0.900000
M02_0107_0001_1_D.mid,60,C4,4.500000,0.300000
M02_0107_0001_1_D.mid,62,D4,4.800000,0.300000
M02_0107_0001_1_D.mid,58,A#3,5.100000,0.300000
M02_0107_0001_1_D.mid,53,F3,5.400000,1.650000
M02_0107_0001_1_D.mid,55,G3,7.200000,0.300000
M02_0107_0001_1_D.mid,58,A#3,7.500000,0.300000
M02_0107_0001_1_D.mid,55,G3,7.800000,1.200000
M02_0107_0001_1_D.mid,53,F3,9.000000,0.300000
M02_0107_0001_1_D.mid,58,A#3,9.300000,0.300000
M02_0107_0001_1_D.mid,53,F3,9.600000,1.200000
M02_0107_0001_1_D.mid,55,G3,10.800000,0.900000
M02_0107_0001_1_D.mid,57,A3,11.700000,0.300000
M02_0107_0001_1_D.mid,58,A#3,12.000000,0.300000
M02_0107_0001_1_D.mid,62,D4,12.300000,0.300000
M02_0107_0001_1_D.mid,60,C4,12.600000,1.200000
M01_0017_0001_1.mid,69,A4,0.000000,0.592448
M01_0017_0001_1.mid,69,A4,0.625000,0.295573
M01_0017_0001_1.mid,67,G4,0.937500,0.295573
M01_0017_0001_1.mid,65,F4,1.250000,0.295573
M01_0017_0001_1.mid,67,G4,1.562500,0.295573
M01_0017_0001_1.mid,65,F4,1.875000,0.295573
M01_0017_0001_1.mid,64,E4,2.187500,0.295573
M01_0017_0001_1.mid,62,D4,2.500000,0.592448
M01_0017_0001_1.mid,62,D4,3.125000,0.592448
M01_0017_0001_1.mid,62,D4,3.750000,1.186198
M01_0017_0001_1.mid,70,A#4,5.000000,0.592448
M01_0017_0001_1.mid,70,A#4,5.625000,0.295573
M01_0017_0001_1.mid,69,A4,5.937500,0.295573
M01_0017_0001_1.mid,67,G4,6.250000,0.295573
M01_0017_0001_1.mid,65,F4,6.562500,0.295573
M01_0017_0001_1.mid,67,G4,6.875000,0.295573
M01_0017_0001_1.mid,70,A#4,7.187500,0.295573
M01_0017_0001_1.mid,69,A4,7.500000,2.373698
M01_0017_0001_1.mid,70,A#4,10.000000,0.592448
M01_0017_0001_1.mid,70,A#4,10.625000,0.295573
M01_0017_0001_1.mid,69,A4,10.937500,0.295573
M01_0017_0001_1.mid,67,G4,11.250000,0.592448
M01_0017_0001_1.mid,67,G4,11.875000,0.295573
M01_0017_0001_1.mid,70,A#4,12.187500,0.295573
M01_0017_0001_1.mid,69,A4,12.500000,0.592448
M01_0017_0001_1.mid,69,A4,13.125000,0.295573
M01_0017_0001_1.mid,65,F4,13.437500,0.295573
M01_0017_0001_1.mid,62,D4,13.750000,1.186198
M01_0017_0001_1.mid,64,E4,15.000000,0.592448
M01_0017_0001_1.mid,69,A4,15.625000,0.592448
M01_0017_0001_1.mid,67,G4,16.250000,0.295573
M01_0017_0001_1.mid,65,F4,16.562500,0.295573
M01_0017_0001_1.mid,64,E4,16.875000,0.295573
M01_0017_0001_1.mid,65,F4,17.187500,0.295573
M01_0017_0001_1.mid,62,D4,17.500000,2.373698
F03_0361_0001_2_D.mid,60,C4,0.000000,0.428571
F03_0361_0001_2_D.mid,64,E4,0.428571,0.428571
F03_0361_0001_2_D.mid,67,G4,0.857143,0.428572
F03_0361_0001_2_D.mid,69,A4,1.285715,1.714286
F03_0361_0001_2_D.mid,60,C4,3.428572,0.428571
F03_0361_0001_2_D.mid,60,C4,3.857143,0.428571
F03_0361_0001_2_D.mid,59,B3,4.285715,0.428572
F03_0361_0001_2_D.mid,60,C4,4.714287,0.428572
F03_0361_0001_2_D.mid,69,A4,5.142858,0.428571
F03_0361_0001_2_D.mid,67,G4,5.571429,0.857143
F03_0361_0001_2_D.mid,60,C4,6.857144,0.428572
F03_0361_0001_2_D.mid,60,C4,7.285716,0.428571
F03_0361_0001_2_D.mid,59,B3,7.714287,0.428571
F03_0361_0001_2_D.mid,60,C4,8.142858,0.428572
F03_0361_0001_2_D.mid,67,G4,8.571430,0.428572
F03_0361_0001_2_D.mid,67,G4,9.000001,0.428572
F03_0361_0001_2_D.mid,65,F4,9.428573,0.428572
F03_0361_0001_2_D.mid,65,F4,9.857145,0.428572
F03_0361_0001_2_D.mid,64,E4,10.285716,0.428571
F03_0361_0001_2_D.mid,64,E4,10.714287,0.428572
F03_0361_0001_2_D.mid,62,D4,11.142859,0.428572
F03_0361_0001_2_D.mid,62,D4,11.571430,0.428572
F03_0361_0001_2_D.mid,64,E4,12.000002,0.428572
F03_0361_0001_2_D.mid,64,E4,12.428574,0.857143
F03_0361_0001_2_D.mid,60,C4,13.714288,0.428572
F03_0361_0001_2_D.mid,64,E4,14.142860,0.428572
F03_0361_0001_2_D.mid,67,G4,14.571431,0.428571
F03_0361_0001_2_D.mid,69,A4,15.000002,1.714286
F03_0361_0001_2_D.mid,60,C4,17.142860,0.428572
F03_0361_0001_2_D.mid,60,C4,17.571431,0.428572
F03_0361_0001_2_D.mid,69,A4,18.000003,0.428572
F03_0361_0001_2_D.mid,71,B4,18.428574,0.428572
F03_0361_0001_2_D.mid,67,G4,18.857146,1.285715
F03_0361_0001_2_D.mid,60,C4,20.571432,0.428571
F03_0361_0001_2_D.mid,60,C4,21.000003,0.428572
F03_0361_0001_2_D.mid,59,B3,21.428575,0.428572
F03_0361_0001_2_D.mid,60,C4,21.857146,0.428572
F03_0361_0001_2_D.mid,67,G4,22.285718,0.428572
F03_0361_0001_2_D.mid,67,G4,22.714289,0.428572
F03_0361_0001_2_D.mid,65,F4,23.142861,0.428572
F03_0361_0001_2_D.mid,64,E4,23.571433,1.285715
F03_0361_0001_2_D.mid,62,D4,24.857147,0.428571
F03_0361_0001_2_D.mid,62,D4,25.285718,1.999721
M03_0485_0002_2_DD.mid,34,A#1,0.000000,0.416666
M03_0485_0002_2_DD.mid,36,C2,0.416666,0.416666
M03_0485_0002_2_DD.mid,39,D#2,0.833333,0.416666
M03_0485_0002_2_DD.mid,46,A#2,1.249999,1.249999
M03_0485_0002_2_DD.mid,48,C3,2.499999,0.416667
M03_0485_0002_2_DD.mid,48,C3,2.916666,0.416666
M03_0485_0002_2_DD.mid,39,D#2,3.333332,0.208333
M03_0485_0002_2_DD.mid,41,F2,3.541665,0.208333
M03_0485_0002_2_DD.mid,43,G2,3.749998,0.833333
M03_0485_0002_2_DD.mid,41,F2,4.999998,0.416666
M03_0485_0002_2_DD.mid,43,G2,5.416664,0.416667
M03_0485_0002_2_DD.mid,44,G#2,5.833331,0.416666
M03_0485_0002_2_DD.mid,43,G2,6.249998,0.416666
M03_0485_0002_2_DD.mid,41,F2,6.666664,0.833333
M03_0485_0002_2_DD.mid,43,G2,7.499997,0.416667
M03_0485_0002_2_DD.mid,39,D#2,7.916664,0.416666
M03_0485_0002_2_DD.mid,39,D#2,8.333330,1.666666
M03_0485_0002_2_DD.mid,36,C2,10.416662,0.416666
M03_0485_0002_2_DD.mid,38,D2,10.833329,0.416667
M03_0485_0002_2_DD.mid,39,D#2,11.249996,0.416666
M03_0485_0002_2_DD.mid,48,C3,11.666662,0.625000
M03_0485_0002_2_DD.mid,48,C3,12.291662,0.208333
M03_0485_0002_2_DD.mid,44,G#2,12.499995,0.833333
M03_0485_0002_2_DD.mid,41,F2,13.749994,0.416666
M03_0485_0002_2_DD.mid,43,G2,14.166661,0.416666
M03_0485_0002_2_DD.mid,44,G#2,14.583327,0.416666
M03_0485_0002_2_DD.mid,50,D3,14.999994,1.249999
M03_0485_0002_2_DD.mid,50,D3,16.249993,0.416667
M03_0485_0002_2_DD.mid,46,A#2,16.666660,1.666666
M04_0357_0002_2_D.mid,55,G3,0.000000,0.312500
M04_0357_0002_2_D.mid,62,D4,0.312500,0.312500
M04_0357_0002_2_D.mid,64,E4,0.625000,0.312500
M04_0357_0002_2_D.mid,64,E4,0.937500,1.250000
M04_0357_0002_2_D.mid,60,C4,2.187500,0.312500
M04_0357_0002_2_D.mid,62,D4,2.500000,0.312500
M04_0357_0002_2_D.mid,64,E4,2.812500,0.312500
M04_0357_0002_2_D.mid,69,A4,3.125000,0.312500
M04_0357_0002_2_D.mid,69,A4,3.437500,0.468750
M04_0357_0002_2_D.mid,67,G4,3.906250,0.468750
M04_0357_0002_2_D.mid,62,D4,4.375000,0.312500
M04_0357_0002_2_D.mid,55,G3,5.000000,0.312500
M04_0357_0002_2_D.mid,62,D4,5.312500,0.312500
M04_0357_0002_2_D.mid,64,E4,5.625000,0.312500
M04_0357_0002_2_D.mid,64,E4,5.937500,1.250000
M04_0357_0002_2_D.mid,60,C4,7.187500,0.312500
M04_0357_0002_2_D.mid,62,D4,7.500000,0.312500
M04_0357_0002_2_D.mid,64,E4,7.812500,0.312500
M04_0357_0002_2_D.mid,72,C5,8.125000,0.312500
M04_0357_0002_2_D.mid,71,B4,8.437500,0.625000
M04_0357_0002_2_D.mid,72,C5,9.062500,0.312500
M04_0357_0002_2_D.mid,71,B4,9.375000,0.625000
M04_0357_0002_2_D.mid,67,G4,10.000000,0.625000
M04_0357_0002_2_D.mid,60,C4,10.625000,0.312500
M04_0357_0002_2_D.mid,69,A4,10.937500,0.625000
M04_0357_0002_2_D.mid,60,C4,11.875000,0.312500
M04_0357_0002_2_D.mid,59,B3,12.187500,0.312500
M04_0357_0002_2_D.mid,60,C4,12.500000,0.312500
M04_0357_0002_2_D.mid,64,E4,12.812500,0.312500
M04_0357_0002_2_D.mid,69,A4,13.125000,0.312500
M04_0357_0002_2_D.mid,67,G4,13.437500,0.625000
M04_0357_0002_2_D.mid,64,E4,14.062500,0.625000
M04_0357_0002_2_D.mid,60,C4,14.687500,0.625000
M04_0357_0002_2_D.mid,57,A3,15.312500,0.312500
M04_0357_0002_2_D.mid,65,F4,15.625000,0.937500
M04_0357_0002_2_D.mid,57,A3,16.875000,0.312500
M04_0357_0002_2_D.mid,67,G4,17.187500,0.312500
M04_0357_0002_2_D.mid,65,F4,17.500000,0.312500
M04_0357_0002_2_D.mid,64,E4,17.812500,0.312500
M04_0357_0002_2_D.mid,64,E4,18.125000,0.625000
M04_0357_0002_2_D.mid,65,F4,18.750000,0.312500
M04_0357_0002_2_D.mid,64,E4,19.062500,0.312500
M04_0357_0002_2_D.mid,62,D4,19.375000,0.625000
M04_0173_0002_1.mid,71,B4,2.903226,0.457661
M04_0173_0002_1.mid,74,D5,3.387097,0.457661
M04_0173_0002_1.mid,76,E5,3.870968,0.457661
M04_0173_0002_1.mid,74,D5,4.354839,0.227823
M04_0173_0002_1.mid,73,C#5,4.596775,0.227823
M04_0173_0002_1.mid,71,B4,4.838710,0.457661
M04_0173_0002_1.mid,74,D5,5.322581,0.457661
M04_0173_0002_1.mid,76,E5,5.806452,1.377016
M04_0173_0002_1.mid,74,D5,7.258065,0.227823
M04_0173_0002_1.mid,73,C#5,7.500001,0.227823
M04_0173_0002_1.mid,71,B4,7.741936,0.457661
M04_0173_0002_1.mid,74,D5,8.225807,0.457661
M04_0173_0002_1.mid,74,D5,8.709678,0.457661
M04_0173_0002_1.mid,73,C#5,9.193549,0.457661
M04_0173_0002_1.mid,71,B4,9.677420,1.836694
M04_0173_0002_1.mid,71,B4,11.612904,0.457661
M04_0173_0002_1.mid,74,D5,12.096775,0.457661
M04_0173_0002_1.mid,76,E5,12.580646,0.457661
M04_0173_0002_1.mid,74,D5,13.064517,0.227823
M04_0173_0002_1.mid,71,B4,13.306453,0.227823
M04_0173_0002_1.mid,69,A4,13.548388,0.457661
M04_0173_0002_1.mid,71,B4,14.032259,0.227823
M04_0173_0002_1.mid,69,A4,14.274195,0.227823
M04_0173_0002_1.mid,67,G4,14.516130,0.457661
M04_0173_0002_1.mid,69,A4,15.000001,0.457661
M04_0173_0002_1.mid,71,B4,15.483872,0.457661
M04_0173_0002_1.mid,74,D5,15.967743,0.457661
M04_0173_0002_1.mid,67,G4,16.451614,0.457661
M04_0173_0002_1.mid,69,A4,16.935485,0.457661
M04_0173_0002_1.mid,71,B4,17.419356,0.457661
M04_0173_0002_1.mid,69,A4,17.903227,0.227823
M04_0173_0002_1.mid,67,G4,18.145163,0.227823
M04_0173_0002_1.mid,66,F#4,18.387098,0.917339
M04_0173_0002_1.mid,64,E4,19.354840,1.836694
M04_0164_0001_1.mid,67,G4,0.000000,0.242522
M04_0164_0001_1.mid,72,C5,0.256411,0.242522
M04_0164_0001_1.mid,67,G4,0.512821,0.242522
M04_0164_0001_1.mid,65,F4,0.769232,0.242522
M04_0164_0001_1.mid,64,E4,1.025642,0.242522
M04_0164_0001_1.mid,62,D4,1.282053,0.242522
M04_0164_0001_1.mid,60,C4,1.538463,0.486112
M04_0164_0001_1.mid,60,C4,2.051284,0.242522
M04_0164_0001_1.mid,60,C4,2.307695,0.242522
M04_0164_0001_1.mid,62,D4,2.564105,0.242522
M04_0164_0001_1.mid,64,E4,2.820516,0.242522
M04_0164_0001_1.mid,64,E4,3.076926,0.242522
M04_0164_0001_1.mid,60,C4,3.333337,0.242522
M04_0164_0001_1.mid,64,E4,3.589747,0.242522
M04_0164_0001_1.mid,65,F4,3.846158,0.242522
M04_0164_0001_1.mid,67,G4,4.102568,1.460471
M04_0164_0001_1.mid,67,G4,6.153852,0.242522
M04_0164_0001_1.mid,72,C5,6.410263,0.242522
M04_0164_0001_1.mid,67,G4,6.666673,0.242522
M04_0164_0001_1.mid,65,F4,6.923084,0.242522
M04_0164_0001_1.mid,64,E4,7.179494,0.242522
M04_0164_0001_1.mid,67,G4,7.435905,0.242522
M04_0164_0001_1.mid,62,D4,7.692315,0.486112
M04_0164_0001_1.mid,65,F4,8.205136,0.242522
M04_0164_0001_1.mid,64,E4,8.461547,0.242522
M04_0164_0001_1.mid,62,D4,8.717957,0.242522
M04_0164_0001_1.mid,69,A4,8.974368,0.242522
M04_0164_0001_1.mid,67,G4,9.230778,0.486112
M04_0164_0001_1.mid,62,D4,9.743599,0.242522
M04_0164_0001_1.mid,64,E4,10.000010,0.242522
M04_0164_0001_1.mid,60,C4,10.256420,1.947651
M01_0366_0004_1.mid,73,C#5,0.000000,0.257955
M01_0366_0004_1.mid,71,B4,0.272727,0.257955
M01_0366_0004_1.mid,69,A4,0.545455,0.257955
M01_0366_0004_1.mid,66,F#4,0.818182,0.257955
M01_0366_0004_1.mid,69,A4,1.090910,0.257955
M01_0366_0004_1.mid,71,B4,1.363637,0.257955
M01_0366_0004_1.mid,73,C#5,1.636365,0.517046
M01_0366_0004_1.mid,73,C#5,2.181820,0.257955
M01_0366_0004_1.mid,71,B4,2.454547,0.257955
M01_0366_0004_1.mid,73,C#5,2.727275,1.035228
M01_0366_0004_1.mid,73,C#5,4.363640,0.517046
M01_0366_0004_1.mid,78,F#5,4.909095,1.035228
M01_0366_0004_1.mid,76,E5,6.000005,0.257955
M01_0366_0004_1.mid,78,F#5,6.272732,0.128409
M01_0366_0004_1.mid,76,E5,6.409096,0.128409
M01_0366_0004_1.mid,73,C#5,6.545460,0.257955
M01_0366_0004_1.mid,76,E5,6.818187,0.257955
M01_0366_0004_1.mid,78,F#5,7.090915,1.035228
M04_0239_0002_1.mid,70,A#4,2.844828,0.243535
M04_0239_0002_1.mid,72,C5,3.103449,0.489224
M04_0239_0002_1.mid,74,D5,3.620690,0.489224
M04_0239_0002_1.mid,75,D#5,4.137932,0.980604
M04_0239_0002_1.mid,74,D5,6.206898,0.489224
M04_0239_0002_1.mid,72,C5,6.724139,0.489224
